TC_ID,2018_Total_A,2018_Can_A,2018_LowVeg_A,2018_Barren_A,2018_Water_A,2018_Build_A,2018_Road_A,2018_Shrub_A,2018_Wetlands_A,2018_Imperv_A,2013_Total_A,2013_Can_A,2013_LowVeg_A,2013_Barren_A,2013_Water_A,2013_Build_A,2013_Road_A,2013_Shrub_A,2013_Wetlands_A,2013_Imperv_A,Can_PChange,LowVeg_Pchange,Barren_Pchange,Water_Pchange,Build_Pchange,Road_Pchange,Shrub_Pchange,Wetlands_Pchange,Imperv_Pchange
189,3599,3599,0,0,0,0,0,0,0,0,3599,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2697,2247,0,0,450,0,0,0,0,0,2697,2247,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,4498,3202,1296,0,0,0,0,0,0,0,4498,3189,1309,0,0,0,0,0,0,0,0.407651301,-0.993124523,0,0,0,0,0,0,0
192,4497,4058,0,0,439,0,0,0,0,0,4497,4058,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,9900,8964,936,0,0,0,0,0,0,0,9900,8941,959,0,0,0,0,0,0,0,0.257241919,-2.398331595,0,0,0,0,0,0,0
194,901,27,418,0,0,0,351,0,0,105,901,17,428,0,0,0,351,0,0,105,58.82352941,-2.336448598,0,0,0,0,0,0,0
195,898,645,253,0,0,0,0,0,0,0,898,626,272,0,0,0,0,0,0,0,3.03514377,-6.985294118,0,0,0,0,0,0,0
196,17995,14923,3072,0,0,0,0,0,0,0,17995,14913,3082,0,0,0,0,0,0,0,0.067055589,-0.324464633,0,0,0,0,0,0,0
197,9895,9783,112,0,0,0,0,0,0,0,9895,9783,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,900,710,190,0,0,0,0,0,0,0,900,710,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,90887,90174,610,0,0,0,103,0,0,0,90887,90174,610,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0
200,1798,1798,0,0,0,0,0,0,0,0,1798,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,12597,11678,533,0,0,0,386,0,0,0,12597,11678,533,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0
202,904,704,37,0,0,0,117,0,0,46,904,750,37,0,0,0,117,0,0,0,-6.133333333,0,0,0,0,0,0,0,0
203,6302,6302,0,0,0,0,0,0,0,0,6302,6302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,3599,3514,85,0,0,0,0,0,0,0,3599,3514,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1800,1800,0,0,0,0,0,0,0,0,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,903,95,808,0,0,0,0,0,0,0,903,95,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,900,898,0,0,0,0,0,0,0,2,900,898,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
208,104389,104389,0,0,0,0,0,0,0,0,104389,104389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,4498,4338,160,0,0,0,0,0,0,0,4498,4338,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,291569,286303,3973,0,0,1036,132,0,0,125,291569,286270,3991,0,0,1051,132,0,0,125,0.011527579,-0.451014783,0,0,-1.427212179,0,0,0,0
211,903,589,314,0,0,0,0,0,0,0,903,589,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,14405,11329,3029,0,0,0,47,0,0,0,14405,11310,3046,0,0,0,49,0,0,0,0.167992927,-0.558108995,0,0,0,-4.081632653,0,0,0
213,57587,48632,8793,0,0,0,162,0,0,0,57587,48515,8908,0,0,0,164,0,0,0,0.241162527,-1.290974405,0,0,0,-1.219512195,0,0,0
214,899,525,374,0,0,0,0,0,0,0,899,525,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,898,898,0,0,0,0,0,0,0,0,898,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,3601,3601,0,0,0,0,0,0,0,0,3601,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,12603,9905,1565,0,1133,0,0,0,0,0,12603,9905,1565,0,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,6301,2737,3564,0,0,0,0,0,0,0,6301,2684,3617,0,0,0,0,0,0,0,1.97466468,-1.465302737,0,0,0,0,0,0,0
219,13507,10616,2761,0,130,0,0,0,0,0,13507,10595,2782,0,130,0,0,0,0,0,0.198206701,-0.754852624,0,0,0,0,0,0,0
220,898,893,5,0,0,0,0,0,0,0,898,893,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,3600,3600,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,904,457,339,0,0,15,0,0,0,93,904,457,339,0,0,15,0,0,0,93,0,0,0,0,0,0,0,0,0
223,3596,3084,512,0,0,0,0,0,0,0,3596,3084,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,896,846,50,0,0,0,0,0,0,0,896,846,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,8101,7709,271,0,0,14,60,0,0,47,8101,7709,271,0,0,14,60,0,0,47,0,0,0,0,0,0,0,0,0
226,897,785,68,0,44,0,0,0,0,0,897,785,68,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2697,2403,294,0,0,0,0,0,0,0,2697,2403,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,900,900,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,894,678,2,0,214,0,0,0,0,0,894,678,2,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,97181,97181,0,0,0,0,0,0,0,0,97181,97181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,3202770,3049076,96275,5742,27821,4505,3317,0,0,16034,3202770,3051260,96565,4116,27831,4312,3321,0,0,15365,-0.071576988,-0.300315849,39.50437318,-0.035931156,4.475881262,-0.120445649,0,0,4.354051416
232,2701,2701,0,0,0,0,0,0,0,0,2701,2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,38691,30329,8345,0,0,0,0,0,0,17,38691,30094,8580,0,0,0,0,0,0,17,0.780886555,-2.738927739,0,0,0,0,0,0,0
234,15297,15297,0,0,0,0,0,0,0,0,15297,15297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1799,25,1216,0,0,0,506,0,0,52,1799,13,1228,0,0,0,506,0,0,52,92.30769231,-0.977198697,0,0,0,0,0,0,0
236,2699,2699,0,0,0,0,0,0,0,0,2699,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,481442,414856,62222,936,0,114,246,0,0,3068,481442,414792,62279,936,0,114,246,0,0,3075,0.01542942,-0.091523628,0,0,0,0,0,0,-0.227642276
238,1797,1797,0,0,0,0,0,0,0,0,1797,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,235775,172760,50395,0,38,1168,3021,6962,0,1431,235775,169838,51527,0,38,966,3053,8960,0,1393,1.720463029,-2.196906476,0,0,20.91097308,-1.048149361,-22.29910714,0,2.727925341
240,131380,38054,81481,0,118,0,10982,0,0,745,131380,37387,81902,0,126,0,10984,0,0,981,1.784042582,-0.514028961,0,-6.349206349,0,-0.018208303,0,0,-24.05708461
241,3072882,990943,1927682,11209,18627,23855,49472,0,0,51094,3072882,988294,1932390,11021,18630,21786,49677,0,0,51084,0.268037649,-0.243636119,1.705834316,-0.01610306,9.49692463,-0.412665821,0,0,0.019575601
242,1798,608,1012,0,0,105,0,0,0,73,1798,604,1012,0,0,109,0,0,0,73,0.662251656,0,0,0,-3.669724771,0,0,0,0
243,897,186,711,0,0,0,0,0,0,0,897,170,727,0,0,0,0,0,0,0,9.411764706,-2.200825309,0,0,0,0,0,0,0
244,988105,897649,64768,1479,0,344,16608,0,0,7257,988105,897569,65236,1081,0,351,16611,0,0,7257,0.008912964,-0.717395303,36.81776133,0,-1.994301994,-0.018060321,0,0,0
245,3598,3383,215,0,0,0,0,0,0,0,3598,3383,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,902,0,695,0,0,0,184,0,0,23,902,0,695,0,0,0,184,0,0,23,0,0,0,0,0,0,0,0,0
247,9000,7342,1411,0,0,79,111,0,0,57,9000,7342,1411,0,0,79,111,0,0,57,0,0,0,0,0,0,0,0,0
248,44990,11847,28351,0,0,45,657,4017,0,73,44990,11683,28428,0,0,45,657,4104,0,73,1.403749037,-0.270859716,0,0,0,0,-2.119883041,0,0
249,249273,118482,123883,0,2439,621,1939,0,0,1909,249273,118341,124398,0,2439,621,1939,0,0,1535,0.11914721,-0.413993794,0,0,0,0,0,0,24.36482085
250,3602,3602,0,0,0,0,0,0,0,0,3602,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2698,1619,1042,0,31,0,0,0,0,6,2698,1611,1050,0,31,0,0,0,0,6,0.496585971,-0.761904762,0,0,0,0,0,0,0
252,895,1,853,0,0,0,0,0,0,41,895,1,853,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
253,898,293,605,0,0,0,0,0,0,0,898,293,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1800,1800,0,0,0,0,0,0,0,0,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,26987,26987,0,0,0,0,0,0,0,0,26987,26987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,4143618,4035557,89701,309,2621,4770,6097,0,0,4563,4143618,4038218,86804,2860,2621,4056,6097,0,0,2962,-0.065895402,3.337403806,-89.1958042,0,17.6035503,0,0,0,54.05131668
257,52201,52017,184,0,0,0,0,0,0,0,52201,52017,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,904,882,22,0,0,0,0,0,0,0,904,882,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2703,2477,226,0,0,0,0,0,0,0,2703,2477,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,32390,27770,4382,0,0,45,0,0,0,193,32390,27853,4317,0,0,17,0,0,0,203,-0.297993035,1.505675237,0,0,164.7058824,0,0,0,-4.926108374
261,904,0,619,0,0,30,164,0,0,91,904,0,619,0,0,30,164,0,0,91,0,0,0,0,0,0,0,0,0
262,6300,3324,2568,0,9,205,60,0,0,134,6300,3289,2601,0,9,207,60,0,0,134,1.064153238,-1.268742791,0,0,-0.966183575,0,0,0,0
263,903,574,329,0,0,0,0,0,0,0,903,574,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1799,1799,0,0,0,0,0,0,0,0,1799,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,3601,3433,165,0,0,3,0,0,0,0,3601,3433,165,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
266,3602,3602,0,0,0,0,0,0,0,0,3602,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,6302,6302,0,0,0,0,0,0,0,0,6302,6302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,896,896,0,0,0,0,0,0,0,0,896,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,897,129,655,0,0,0,9,0,0,104,897,129,655,0,0,0,9,0,0,104,0,0,0,0,0,0,0,0,0
270,4499,4499,0,0,0,0,0,0,0,0,4499,4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2703,2655,48,0,0,0,0,0,0,0,2703,2655,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,1801,1163,638,0,0,0,0,0,0,0,1801,1163,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,3606,2741,865,0,0,0,0,0,0,0,3606,2736,870,0,0,0,0,0,0,0,0.182748538,-0.574712644,0,0,0,0,0,0,0
274,902,204,541,0,0,0,153,0,0,4,902,194,541,0,0,0,163,0,0,4,5.154639175,0,0,0,0,-6.134969325,0,0,0
275,898,102,430,0,0,0,217,0,0,149,898,102,430,0,0,0,217,0,0,149,0,0,0,0,0,0,0,0,0
276,898,0,385,0,0,0,455,0,0,58,898,0,385,0,0,0,455,0,0,58,0,0,0,0,0,0,0,0,0
277,8104,6196,550,0,1355,0,3,0,0,0,8104,6196,550,0,1355,0,3,0,0,0,0,0,0,0,0,0,0,0,0
278,7198,7179,19,0,0,0,0,0,0,0,7198,7179,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,3598,3292,306,0,0,0,0,0,0,0,3598,3278,320,0,0,0,0,0,0,0,0.427089689,-4.375,0,0,0,0,0,0,0
280,8998,8752,8,0,238,0,0,0,0,0,8998,8752,8,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,16200,16200,0,0,0,0,0,0,0,0,16200,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,6301,6272,29,0,0,0,0,0,0,0,6301,6272,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,40492,39800,692,0,0,0,0,0,0,0,40492,40492,0,0,0,0,0,0,0,0,-1.708979552,0,0,0,0,0,0,0,0
284,30598,30586,12,0,0,0,0,0,0,0,30598,30586,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,106204,71855,19607,77,12072,231,1494,0,0,868,106204,71854,19608,77,12072,231,1494,0,0,868,0.001391711,-0.005099959,0,0,0,0,0,0,0
286,6296,5740,418,0,138,0,0,0,0,0,6296,5740,418,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,5398,5342,56,0,0,0,0,0,0,0,5398,5342,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,3595,3595,0,0,0,0,0,0,0,0,3595,3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,5400,5242,158,0,0,0,0,0,0,0,5400,5242,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,21594,19958,1423,0,0,178,0,0,0,35,21594,19958,1458,0,0,143,0,0,0,35,0,-2.400548697,0,0,24.47552448,0,0,0,0
291,58505,26588,17517,1906,9038,315,2620,0,0,521,58505,26538,18832,645,9039,315,2629,0,0,507,0.188409074,-6.982795242,195.503876,-0.011063171,0,-0.342335489,0,0,2.761341223
292,7200,7200,0,0,0,0,0,0,0,0,7200,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,8098,8098,0,0,0,0,0,0,0,0,8098,8098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1800,1361,390,0,0,0,49,0,0,0,1800,1361,390,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
295,12602,12602,0,0,0,0,0,0,0,0,12602,12602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1101676,959181,83359,0,40122,4707,9464,2556,0,2287,1101676,958511,84382,0,40122,4634,9512,2628,0,1887,0.069900085,-1.212343865,0,0,1.575312905,-0.504625736,-2.739726027,0,21.19766826
297,3600,3600,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,4503,4467,36,0,0,0,0,0,0,0,4503,4467,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,678523,608092,46684,102,14864,0,0,0,0,8781,678523,607440,47185,102,14969,0,0,0,0,8827,0.107335704,-1.061778107,0,-0.701449663,0,0,0,0,-0.521128356
300,8997,8997,0,0,0,0,0,0,0,0,8997,8997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,899,899,0,0,0,0,0,0,0,0,899,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,5399,841,3066,0,0,0,958,0,0,534,5399,823,3084,0,0,0,958,0,0,534,2.187120292,-0.583657588,0,0,0,0,0,0,0
303,1802,1802,0,0,0,0,0,0,0,0,1802,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1799,0,802,0,0,0,740,0,0,257,1799,0,802,0,0,0,740,0,0,257,0,0,0,0,0,0,0,0,0
305,17989,16702,680,0,0,0,0,0,0,607,17989,16702,680,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0
306,1799,1566,233,0,0,0,0,0,0,0,1799,1799,0,0,0,0,0,0,0,0,-12.9516398,0,0,0,0,0,0,0,0
307,897,897,0,0,0,0,0,0,0,0,897,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,6304,5904,400,0,0,0,0,0,0,0,6304,5904,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,5401,5158,99,0,0,93,51,0,0,0,5401,5158,99,0,0,93,51,0,0,0,0,0,0,0,0,0,0,0,0
310,7200,7200,0,0,0,0,0,0,0,0,7200,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,3600,3360,0,0,240,0,0,0,0,0,3600,3360,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,7197,5911,473,0,813,0,0,0,0,0,7197,5911,473,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,15299,13465,0,0,1834,0,0,0,0,0,15299,13465,0,0,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,899,21,558,0,0,0,0,0,0,320,899,9,565,0,0,0,0,0,0,325,133.3333333,-1.238938053,0,0,0,0,0,0,-1.538461538
315,901,901,0,0,0,0,0,0,0,0,901,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,3596,3596,0,0,0,0,0,0,0,0,3596,3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,8997,8997,0,0,0,0,0,0,0,0,8997,8997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,91800,85867,5436,0,0,0,497,0,0,0,91800,86022,5281,0,0,0,497,0,0,0,-0.180186464,2.93505018,0,0,0,0,0,0,0
319,75609,33032,27114,0,15463,0,0,0,0,0,75609,33012,27134,0,15463,0,0,0,0,0,0.06058403,-0.073708263,0,0,0,0,0,0,0
320,1803,1803,0,0,0,0,0,0,0,0,1803,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,7200,6385,293,0,0,406,0,0,0,116,7200,6387,293,0,0,404,0,0,0,116,-0.031313606,0,0,0,0.495049505,0,0,0,0
322,903,823,69,0,0,11,0,0,0,0,903,833,69,0,0,1,0,0,0,0,-1.200480192,0,0,0,1000,0,0,0,0
323,32409,26672,5370,0,0,0,0,0,0,367,32409,26672,5370,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0
324,6300,5362,938,0,0,0,0,0,0,0,6300,5362,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,2703,2703,0,0,0,0,0,0,0,0,2703,2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,72901,37360,31811,0,1620,114,1203,0,0,793,72901,37295,31868,0,1628,114,1203,0,0,793,0.174286097,-0.178862809,0,-0.491400491,0,0,0,0,0
327,900,80,820,0,0,0,0,0,0,0,900,80,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,2705,2705,0,0,0,0,0,0,0,0,2705,2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,3600,2895,695,0,0,0,0,0,0,10,3600,2881,709,0,0,0,0,0,0,10,0.485942381,-1.97461213,0,0,0,0,0,0,0
330,898,208,453,0,0,59,0,0,0,178,898,185,472,0,0,59,0,0,0,182,12.43243243,-4.025423729,0,0,0,0,0,0,-2.197802198
331,1800,0,1593,0,0,54,0,0,0,153,1800,0,1593,0,0,54,0,0,0,153,0,0,0,0,0,0,0,0,0
332,897,415,152,0,0,0,245,0,0,85,897,414,152,0,0,0,245,0,0,86,0.241545894,0,0,0,0,0,0,0,-1.162790698
333,2699,2588,111,0,0,0,0,0,0,0,2699,2588,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,900,900,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,47695,47695,0,0,0,0,0,0,0,0,47695,47695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1800,76,1713,0,0,11,0,0,0,0,1800,72,1717,0,0,11,0,0,0,0,5.555555556,-0.232964473,0,0,0,0,0,0,0
337,899,899,0,0,0,0,0,0,0,0,899,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,9898,9898,0,0,0,0,0,0,0,0,9898,9898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,902,902,0,0,0,0,0,0,0,0,902,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,1800,1632,168,0,0,0,0,0,0,0,1800,1632,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,901,623,278,0,0,0,0,0,0,0,901,623,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,17996,14638,1116,0,2242,0,0,0,0,0,17996,14617,1116,0,2263,0,0,0,0,0,0.143668331,0,0,-0.927971719,0,0,0,0,0
343,112475,47780,62029,0,429,0,1722,0,0,515,112475,47735,62134,0,436,0,1722,0,0,448,0.094270451,-0.168989603,0,-1.605504587,0,0,0,0,14.95535714
344,12597,12597,0,0,0,0,0,0,0,0,12597,12597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,901,643,11,0,0,0,191,0,0,56,901,643,11,0,0,0,191,0,0,56,0,0,0,0,0,0,0,0,0
346,1221173,391738,768452,1636,21664,8488,17066,1049,0,11080,1221173,407614,754701,0,21707,9075,17147,1072,0,9857,-3.894861315,1.822046082,0,-0.198092781,-6.468319559,-0.47238584,-2.145522388,0,12.40742619
347,59398,55660,1996,0,1721,0,0,0,0,21,59398,55660,1996,0,1721,0,0,0,0,21,0,0,0,0,0,0,0,0,0
348,898,898,0,0,0,0,0,0,0,0,898,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,899,0,454,0,0,0,435,0,0,10,899,0,454,0,0,0,435,0,0,10,0,0,0,0,0,0,0,0,0
350,902,770,132,0,0,0,0,0,0,0,902,770,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1803,1482,215,0,0,0,106,0,0,0,1803,1482,215,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0
352,898,718,29,0,0,0,126,0,0,25,898,718,29,0,0,0,126,0,0,25,0,0,0,0,0,0,0,0,0
353,533647,20460,237270,262602,0,1118,3717,0,0,8480,533647,106983,413631,0,0,1377,3717,0,0,7939,-80.8754662,-42.63727815,0,0,-18.80900508,0,0,0,6.814460259
354,7200,0,4127,0,1459,0,444,0,0,1170,7200,0,4127,0,1459,0,444,0,0,1170,0,0,0,0,0,0,0,0,0
355,1804,694,197,0,0,0,0,913,0,0,1804,685,197,0,0,0,0,922,0,0,1.313868613,0,0,0,0,0,-0.976138829,0,0
356,1799,564,1235,0,0,0,0,0,0,0,1799,484,1315,0,0,0,0,0,0,0,16.52892562,-6.08365019,0,0,0,0,0,0,0
357,905,780,87,0,0,0,38,0,0,0,905,780,87,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
358,24300,22040,2260,0,0,0,0,0,0,0,24300,22031,2269,0,0,0,0,0,0,0,0.040851527,-0.396650507,0,0,0,0,0,0,0
359,895,446,449,0,0,0,0,0,0,0,895,446,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,1802,1326,414,0,0,0,62,0,0,0,1802,1326,414,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
361,7200,4582,2095,0,0,208,212,0,0,103,7200,4578,2096,0,0,211,212,0,0,103,0.087374399,-0.047709924,0,0,-1.421800948,0,0,0,0
362,1999573,694473,1230335,0,851,8249,36619,0,0,29046,1999573,696784,1231555,0,851,7966,36630,0,0,25787,-0.331666628,-0.099061755,0,0,3.552598544,-0.03003003,0,0,12.63815101
363,36896,31335,5561,0,0,0,0,0,0,0,36896,31289,5607,0,0,0,0,0,0,0,0.147016523,-0.820403068,0,0,0,0,0,0,0
364,904,885,19,0,0,0,0,0,0,0,904,885,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,901,826,58,0,0,0,17,0,0,0,901,826,58,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
366,897,790,19,0,0,88,0,0,0,0,897,790,19,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0
367,896,452,273,0,0,0,171,0,0,0,896,452,273,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0
368,1800,1655,74,0,0,0,71,0,0,0,1800,1655,74,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
369,9002,5484,1665,0,0,662,775,0,0,416,9002,5534,1667,0,0,610,775,0,0,416,-0.903505602,-0.119976005,0,0,8.524590164,0,0,0,0
370,4495,4464,31,0,0,0,0,0,0,0,4495,4464,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1801,1798,3,0,0,0,0,0,0,0,1801,1798,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,9897,9799,98,0,0,0,0,0,0,0,9897,9799,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,1798,435,1363,0,0,0,0,0,0,0,1798,435,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,4497,4301,196,0,0,0,0,0,0,0,4497,4301,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,901,901,0,0,0,0,0,0,0,0,901,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,56681,10114,32677,0,2,5393,5205,0,0,3290,56681,9787,32957,0,2,5416,5205,0,0,3314,3.341166854,-0.849591892,0,0,-0.424667651,0,0,0,-0.724200362
377,5399,2080,3319,0,0,0,0,0,0,0,5399,2080,3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,16202,15546,300,0,0,0,353,0,0,3,16202,15546,300,0,0,0,353,0,0,3,0,0,0,0,0,0,0,0,0
379,899,734,165,0,0,0,0,0,0,0,899,734,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2698,2698,0,0,0,0,0,0,0,0,2698,2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,1798,1214,584,0,0,0,0,0,0,0,1798,1214,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,898,85,805,0,0,0,5,0,0,3,898,85,805,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0
383,4504,4052,452,0,0,0,0,0,0,0,4504,4052,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,3602,1549,2053,0,0,0,0,0,0,0,3602,1535,2067,0,0,0,0,0,0,0,0.912052117,-0.677310111,0,0,0,0,0,0,0
385,899,287,400,0,0,0,186,0,0,26,899,330,357,0,0,0,186,0,0,26,-13.03030303,12.04481793,0,0,0,0,0,0,0
386,1799,1753,46,0,0,0,0,0,0,0,1799,1753,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,901,874,24,0,0,3,0,0,0,0,901,874,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1803,787,1016,0,0,0,0,0,0,0,1803,779,1024,0,0,0,0,0,0,0,1.026957638,-0.78125,0,0,0,0,0,0,0
389,3595,2579,692,0,0,1,210,0,0,113,3595,2566,705,0,0,1,210,0,0,113,0.506625097,-1.843971631,0,0,0,0,0,0,0
