CPFA,MUN_CODE,MUN_NAME,RUVI_CODE,RUVI_NAME,COMMENT_,ACRES,JURSCODE,STATE_ELIGIBLE,TC_ID,TC_Percent_Change,LowVeg_Percent_Change,Barren_Percent_Change,Water_Percent_Change,Building_Percent_Change,Road_Percent_Change,Shrub_Percent_Change,Wetlands_Percent_Change,Imperv_Percent_Change,TC_Change_Acres,LowVeg_Change_Acres,Barren_Change_Acres,Water_Change_Acres,Buildings_Change_Acres,Road_Change_Acres,Shrub_Change_Acres,Wetlands_Change_Acres,Impervious_Change_Acres,Forest_Change,Forest_Change_Acres,NonForest_Change_Acres
IN,,, , ,NO,0.69482812,CARR,YES,1053,3.20056899,-2.844950213,0,0,0,0,0,0,-0.355618777,0.02223945,-0.0197684,0,0,0,0,0,0,-0.00247105,0,0,0
IN,,,RV,MARSTON,NO,48.62373089,CARR,YES,1054,0.716024413,-1.590600719,0,0,0.541718967,-0.010671762,0,0,0.343529101,0.348170945,-0.77343865,0,0,0.26341393,-0.005189205,0,0,0.16704298,0,0,0
IN,,,RV,TAYLORSVILLE,NO,125.6668903,CARR,YES,1055,0.478594027,-0.629604796,0,0,0.058988582,-0.016123546,0,0,0.108145733,0.60145357,-0.79123021,0,0,0.0741315,-0.02026261,0,0,0.13590775,0,0,0.60145357
IN,,,RV,PLEASANT VALLEY,NO,70.71134249,CARR,YES,1056,-0.489992206,0.429180049,0,0,0.087723284,-0.035998001,0,0,0.009086874,-0.34644121,0.30344494,0,0,0.062023355,-0.025451815,0,0,0.00642473,28.48242057,0.007038149,-0.353479359
IN,,,RV,LINWOOD,NO,69.5306494,CARR,YES,1057,0.402661189,-0.536289262,0.051887497,0,-0.005686301,-0.009595633,0,0,0.097022511,0.279969965,-0.372881445,0.03607733,0,-0.00395368,-0.006671835,0,0,0.067459665,0,0,0
IN,,,RV,LOUISVILLE,NO,99.04661693,CARR,YES,1058,0.333828171,-0.890956949,0.3657639,0,0.184877933,-0.059879493,0,0,0.066366438,0.33062649,-0.882411955,0.36225593,0,0.183104805,-0.0593052,0,0,0.06572993,43.47316824,0.010742437,0.319884053
IN,,, , ,NO,15.95060888,CARR,YES,1059,0.483331268,-0.645990829,0,0,0.051121576,-0.018589664,0,0,0.130127649,0.07709676,-0.103042785,0,0,0.008154465,-0.00296526,0,0,0.02075682,0,0,0
IN,,, , ,NO,4.03462841,CARR,YES,1060,0.324476552,-0.324476552,0,0,0,0,0,0,0,0.013096565,-0.013096565,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,7.84996294,CARR,YES,1061,0.009443465,-0.097582473,0,0,0,0,0,0,0.088139008,0.000741315,-0.007660255,0,0,0,0,0,0,0.00691894,0,0,0
IN,,, , ,NO,11.28102635,CARR,YES,1062,0.074474843,-0.074474843,0,0,0,0,0,0,0,0.00840157,-0.00840157,0,0,0,0,0,0,0,0,0,0
IN,MUN,TANEYTOWN, , ,NO,0.00036076,CARR,YES,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,107.1397032,CARR,YES,1064,1.623792247,-1.53914285,0,-0.003690437,0.021681317,-0.025833058,0,0,-0.076807218,1.7396192,-1.648931665,0,-0.00395368,0.02322787,-0.02767576,0,0,-0.082285965,62.96114021,0.015558013,1.724061187
IN,MUN,NEW WINDSOR, , ,NO,52.08247176,CARR,YES,1065,0.673287246,-0.815631272,0,0,0.139497146,-0.131430984,0,0,0.134277865,0.350641995,-0.424773495,0,0,0.07264887,-0.068448085,0,0,0.069930715,0,0,0
IN,MUN,MOUNT AIRY, , ,NO,25.65428182,CARR,YES,1066,0.064534772,10.96802158,-13.34810249,0,3.670776344,0.776343672,0,0,-2.131573878,0.016556035,2.813784635,-3.42438109,0,0.941717155,0.19916663,0,0,-0.546843365,0,0,0
IN,,, , ,NO,203.7256789,CARR,YES,1067,0.268554391,-0.277894359,0,-0.00424544,0.007520493,-0.0070353,0,0,0.013100214,0.54709047,-0.566117555,0,-0.008648675,0.01532051,-0.01433209,0,0,0.02668734,383.7631403,0.094829791,0.452260679
IN,,,RV,MIDDLEBURG,NO,47.64010786,CARR,YES,1068,0.578301505,-0.772278871,0,0,0.207462423,-0.016596994,0,0,0.003111936,0.275522075,-0.367939345,0,0,0.098842,-0.00790736,0,0,0.00148263,0,0,0
IN,,, , ,NO,101.4463392,CARR,YES,1069,0.26552402,-0.26406242,0,0,0,0,0,0,-0.0014616,0.26934445,-0.26786182,0,0,0,0,0,0,-0.00148263,1.00E-11,2.00E-15,0.26934445
IN,,, , ,NO,47.70963342,CARR,YES,1070,0.212894905,-0.522654401,0,0,0.033151518,-0.011395834,0,0,0.288003812,0.101560155,-0.249328945,0,0,0.01581472,-0.00543631,0,0,0.13739038,-14.99074767,-0.003704289,0.105264444
IN,,,RV,KEYSVILLE,NO,86.95740517,CARR,YES,1071,0.565263975,-0.676668438,0.04717638,0,0.043481844,-0.014778143,0,0,0.035524383,0.491491845,-0.588357005,0.04101943,0,0.037807065,-0.01284946,0,0,0.030888125,0,0,0
IN,,, , ,NO,7.07050875,CARR,YES,1072,0.76898878,-0.922786536,0,0,0.199238002,0,0,0,-0.045440246,0.0543631,-0.06523572,0,0,0.014084985,0,0,0,-0.003212365,0,0,0
IN,,, , ,NO,2.38316975,CARR,YES,1073,0.674064088,-0.891838639,0,0,0.435549103,-0.010370217,0,0,-0.207404335,0.016061825,-0.02125103,0,0,0.01037841,-0.000247105,0,0,-0.0049421,0,0,0
IN,,, , ,YES,0.00033252,CARR,NO,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,0.40704465,CARR,YES,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,,,,YES,35.49333178,CARR,NO,1076,0.113489201,-0.272234832,0,0,0.05291521,-0.002088758,0,0,0.107919179,0.040278115,-0.096618055,0,0,0.01877998,-0.000741315,0,0,0.038301275,16.48982244,0.004074718,0.036203397
IN,,, , ,NO,6.34731269,CARR,YES,1077,0.658074063,-0.704801215,0,0,0.054515011,0,0,0,-0.007787859,0.041760745,-0.044726005,0,0,0.00345947,0,0,0,-0.00049421,0,0,0
IN,,,RV,TYRONE,NO,17.11099423,CARR,YES,1078,0.541782247,-0.741158114,0,0,0.161812298,-0.053455848,0,0,0.091019417,0.092664375,-0.126764865,0,0,0.02767576,-0.009142885,0,0,0.015567615,-7.495373835,-0.001852144,0.094516519
IN,,,RV,MELROSE,NO,170.8730509,CARR,YES,1079,0.648811573,-0.698275139,0,0,0.032252559,-0.007520776,0,0,0.024731783,1.10851303,-1.19302294,0,0,0.055104415,-0.01284946,0,0,0.042254955,9.82E-11,2.40E-14,1.10851303
IN,,, , ,NO,6.11726594,CARR,YES,1080,-0.173695266,-0.262562611,0,0,0.052512522,0,0,0,0.383745355,-0.010625515,-0.016061825,0,0,0.003212365,0,0,0,0.023474975,0,0,0
IN,,,RV,FRIZZELLBURG,NO,76.88737042,CARR,YES,1081,0.561824838,-0.863950323,0,0,0.210845019,-0.025069987,0,0,0.116350453,0.43193954,-0.66421824,0,0,0.16210088,-0.01927419,0,0,0.08945201,0,0,0
IN,,,RV,SILVER RUN,NO,211.9067151,CARR,YES,1082,0.587182968,-0.441524273,0,0,-0.175630099,-0.03708524,0,0,0.067056645,1.244173675,-0.93553953,0,0,-0.37214013,-0.07857939,0,0,0.142085375,14.99074767,0.003704289,1.240469386
IN,,,RV,ALESIA,NO,113.8634138,CARR,YES,1083,0.268037165,-0.432549044,0,0,0.132173792,-0.008464332,0,0,0.040802419,0.305174675,-0.492480265,0,0,0.150486945,-0.009637095,0,0,0.04645574,-176.8908225,-0.043710607,0.348885282
IN,,, , ,NO,259.2574019,CARR,YES,1084,0.373657526,-0.487089275,0,0,0.067582445,-0.002192378,0,0,0.048041682,0.9686516,-1.26270655,0,0,0.175197445,-0.005683415,0,0,0.12454092,2.998149534,0.000740858,0.967910742
IN,,, , ,NO,0.00003812,CARR,YES,,,,,,,,,,,,,,,,,,,,0,0,0
IN,,, , ,NO,46.88985205,CARR,YES,1086,0.618139469,-0.807322818,0,0,0.028983522,-0.016336167,0,0,0.176535995,0.289854165,-0.37856486,0,0,0.013590775,-0.007660255,0,0,0.082780175,0,0,0
IN,,, , ,NO,467.0295494,CARR,YES,1087,-0.317972679,0.194995727,0,0,0.029950497,-0.004127454,0,0,0.097153909,-1.484853945,0.910581925,0,0,0.13986143,-0.01927419,0,0,0.45368478,-367.2733179,-0.090755073,-1.394098872
IN,MUN,UNION BRIDGE, , ,NO,0.00349223,CARR,YES,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,10.35780891,CARR,YES,1089,0.104979362,-0.104979362,0,0,0,0,0,0,0,0.01087262,-0.01087262,0,0,0,0,0,0,0,44.97224301,0.011112866,-0.000240246
IN,,, , ,NO,0.00001651,CARR,YES,,,,,,,,,,,,,,,,,,,,0,0,0
IN,,,RV,SNYDERSBURG,NO,90.45249682,CARR,YES,1091,0.159833009,-0.46010049,0,0,0.091528304,-0.017212786,0,0,0.225951963,0.144556425,-0.41612482,0,0,0.082780175,-0.015567615,0,0,0.204355835,-29.98149534,-0.007408577,0.151965002
IN,,,RV,WINFIELD,NO,365.6408756,CARR,YES,1092,0.244710277,-0.71338351,0.258631934,0,0.128336044,-0.01027229,-0.005203726,0,0.09718127,0.894767205,-2.60844038,0.945670835,0,0.469252395,-0.03755996,-0.019027085,0,0.35533699,32.97964487,0.008149435,0.88661777
IN,MUN,HAMPSTEAD, , ,NO,0.00027641,CARR,YES,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,,RV,SHIPLEY,NO,109.2711289,CARR,YES,1094,0.363646232,-0.542077126,0,0,0.068522891,-0.007462889,0,0,0.117370892,0.39734484,-0.592310685,0,0,0.074872815,-0.008154465,0,0,0.128247495,0,0,0.39734484
IN,,,RV,GAMBER,NO,323.0124242,CARR,YES,1095,0.496108778,-0.448907681,0,0,0.037638476,-0.042075532,0,0,-0.042764041,1.602475925,-1.45001214,0,0,0.12157566,-0.13590775,0,0,-0.138131695,104.9352337,0.025930021,1.576545904
IN,,,RV,UNION MILLS,NO,229.8576783,CARR,YES,1096,0.56743841,-0.809013648,0,0,0.059345586,-0.021932064,0,0,0.204161717,1.30422019,-1.859465125,0,0,0.13640196,-0.05040942,0,0,0.469252395,13.4916729,0.00333386,1.30088633
IN,,, , ,NO,79.02640847,CARR,YES,1097,-0.69228388,0.467463596,0,0,0.214189005,-0.019073765,0,0,0.029705045,-0.54709047,0.369421975,0,0,0.169266925,-0.015073405,0,0,0.023474975,-23.98519627,-0.005926862,-0.541163608
IN,,, , ,NO,3.57236019,CARR,YES,1098,1.362755949,-1.466519092,0,0,0,-0.138350858,0,0,0.242114001,0.048679685,-0.05238626,0,0,0,-0.0049421,0,0,0.008648675,0,0,0
IN,,, , ,NO,552.7656652,CARR,YES,1099,3.343034172,-3.726060834,0,0,0.141220965,-0.017524096,0,0,0.259329793,18.47875901,-20.59595465,0,0,0.780604695,-0.09686516,0,0,1.433456105,43362.23671,10.7150255,7.763733503
IN,,, , ,NO,158.7683039,CARR,YES,1100,0.566701427,-0.494793693,-0.165138757,0,0.069573067,-0.034086134,0,0,0.057744089,0.899709305,-0.785546795,-0.262178405,0,0.110455935,-0.054115995,0,0,0.091675955,0,0,0
IN,,,RV,BRUCEVILLE,NO,27.63924408,CARR,YES,1101,-0.649071988,-0.001788077,0,0,0.015198655,-0.029503272,0,0,0.665164682,-0.17939823,-0.00049421,0,0,0.004200785,-0.008154465,0,0,0.18384612,1.00E-11,2.00E-15,-0.17939823
IN,,, , ,NO,75.91530846,CARR,YES,1102,0.11555952,-0.138020384,0,0,0,-0.002929678,0,0,0.025390542,0.087722275,-0.10477252,0,0,0,-0.002223945,0,0,0.01927419,0,0,0
IN,,, , ,NO,6.02097735,CARR,YES,1103,1.801099532,-1.714942151,0,0,0.160006564,0,0,0,-0.246163945,0.108479095,-0.10328989,0,0,0.009637095,0,0,0,-0.0148263,0,0,0
IN,,, , ,NO,33.81427842,CARR,YES,1104,0.064310562,-0.901809465,0,0,0.00803882,-0.001461604,0,0,0.830921687,0.02174524,-0.30492757,0,0,0.002718155,-0.00049421,0,0,0.280958385,71.95558882,0.017780586,0.003964654
IN,,,RV,SMALLWOOD,NO,203.1210174,CARR,YES,1105,0.468481795,-0.64159257,0,0,0.047687578,-0.01289511,0,0,0.138318307,0.951601355,-1.30323177,0,0,0.09686516,-0.02619313,0,0,0.280958385,-122.9241309,-0.030375167,0.981976522
IN,,,RV,HARNEY,NO,110.2270943,CARR,YES,1106,0.422391028,-0.534953141,0.094669946,0,-0.004982629,-0.014947886,0,0,0.037822682,0.460850825,-0.58366201,0.10328989,0,-0.00543631,-0.01630893,0,0,0.041266535,2.00E-11,5.00E-15,0.460850825
IN,,, , ,NO,3.90345588,CARR,YES,1107,0.582278481,-0.962025316,0,0,0.443037975,-0.03164557,0,0,-0.03164557,0.02273366,-0.03755996,0,0,0.01729735,-0.001235525,0,0,-0.001235525,0,0,0
IN,,, , ,NO,1.08491379,CARR,YES,1108,0.592255125,-0.592255125,0,0,0,0,0,0,0,0.00642473,-0.00642473,0,0,0,0,0,0,0,0,0,0
IN,,,RV,KEYMAR,NO,105.9888108,CARR,YES,1109,0.36556678,-0.591714597,0,0,0.119368745,-0.01119082,0,0,0.117969892,0.38746064,-0.62715249,0,0,0.12651776,-0.01186104,0,0,0.12503513,2.05E-12,1.00E-15,0.38746064
IN,,,RV,WOODBINE,NO,135.8673951,CARR,YES,1110,0.029459152,-0.494440949,0.263132053,0,0.154024084,-0.011638183,0,0,0.059463843,0.04003101,-0.671878495,0.357560935,0,0.209297935,-0.01581472,0,0,0.080803335,-232.3565889,-0.057416475,0.097447485
IN,,, , ,NO,8.76052566,CARR,YES,1111,0.482301509,-0.473840079,0,0,0.002820477,0,0,0,-0.011281907,0.042254955,-0.04151364,0,0,0.000247105,0,0,0,-0.00098842,0,0,0
IN,,, , ,NO,173.8430593,CARR,YES,1112,0.148679862,-0.278597065,0,0,0.00625422,0,0,0,0.123662983,0.25847183,-0.4843258,0,0,0.01087262,0,0,0,0.21498135,10.49352337,0.002593002,0.255878828
IN,,,RV,MCKINSTRY'S MILL,NO,26.5430555,CARR,YES,1113,0.520426023,-1.118124604,0,0,0.145235169,-0.034446803,0,0,0.486910215,0.138131695,-0.296773105,0,0,0.03854838,-0.009142885,0,0,0.129235915,2.05E-12,1.00E-15,0.138131695
IN,,,RV,WATERSVILLE,NO,19.94855938,CARR,YES,1114,0.362951677,-0.535136943,0,0,0.053265946,-0.007432458,0,0,0.126351778,0.072401765,-0.10674936,0,0,0.010625515,-0.00148263,0,0,0.02520471,1.00E-11,2.00E-15,0.072401765
IN,,,RV,UNIONTOWN,NO,88.64421761,CARR,YES,1115,-0.245885872,0.127403451,0,0,0.038750721,-0.024254049,0,0,0.103985749,-0.21794661,0.112926985,0,0,0.034347595,-0.021498135,0,0,0.092170165,0,0,0
IN,,, , ,NO,548.410909,CARR,YES,1116,-1.310851551,-1.272012173,1.579167675,-0.000630802,0.008470769,-9.01E-05,-0.013922701,0,1.009868897,-7.189025765,-6.976021255,8.66053604,-0.00345947,0.04645574,-0.00049421,-0.076355445,0,5.538364365,-31826.85638,-7.864575345,0.67554958
IN,,, , ,NO,38.74875615,CARR,YES,1117,0.241716891,-0.279983418,0,0,0,0,0,0,0.038266526,0.093652795,-0.108479095,0,0,0,0,0,0,0.0148263,1.00E-11,2.00E-15,0.093652795
IN,,,RV,WARFIELDSBURG,NO,65.57536076,CARR,YES,1118,0.447702135,-0.608995497,0,0,0.025249194,-0.006029658,0,0,0.142073826,0.29356074,-0.39932168,0,0,0.016556035,-0.00395368,0,0,0.093158585,-64.46021498,-0.015928441,0.309489181
IN,,, , ,NO,13.24358488,CARR,YES,1119,0.014927323,-0.014927323,0,0,0,0,0,0,0,0.00197684,-0.00197684,0,0,0,0,0,0,0,7.495373835,0.001852144,0.000124696
IN,,, , ,NO,33.59380546,CARR,YES,1120,0.238329925,-3.741191355,2.656201727,0,0.517117091,-0.001471172,0,0,0.331013785,0.08006202,-1.25677603,0.892296155,0,0.173714815,-0.00049421,0,0,0.11119725,9.95E-13,0,0.08006202
IN,,, , ,NO,1.51435879,CARR,YES,1121,0,-0.375448906,0,0,0.32647731,0,0,0,0.048971596,0,-0.005683415,0,0,0.0049421,0,0,0,0.000741315,0,0,0
IN,,, , ,NO,26.00482045,CARR,YES,1122,0.117841598,-2.375838671,0,0,0.318362382,0,0,0,1.939634691,0.03064102,-0.6177625,0,0,0.082780175,0,0,0,0.504341305,0,0,0
IN,MUN,HAMPSTEAD, , ,NO,0.00019948,CARR,YES,,,,,,,,,,,,,,,,,,,,0,0,0
IN,,, , ,NO,6.17840273,CARR,YES,1124,-1.336,0.952,0,0,0.128,0,0,0,0.256,-0.08253307,0.05881099,0,0,0.00790736,0,0,0,0.01581472,1.00E-11,2.00E-15,-0.08253307
IN,MUN,TANEYTOWN, , ,NO,0.00016243,CARR,YES,,,,,,,,,,,,,,,,,,,,0,0,0
IN,,, , ,NO,386.2082157,CARR,YES,1126,0.528293147,-0.731561565,0,-0.000319906,0.044019097,-0.016507161,0,0,0.176076388,2.040345985,-2.82539857,0,-0.001235525,0.17000824,-0.06375309,0,0,0.68003296,-103.4361589,-0.025559592,2.065905577
IN,,, , ,NO,0.00030262,CARR,YES,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,NEW WINDSOR, , ,NO,30.08555024,CARR,YES,1128,-6.102669405,6.047638604,0.055030801,0,0,0,0,0,0,-1.83599015,1.819434115,0.016556035,0,0,0,0,0,0,-35.97779441,-0.008890293,-1.827099857
IN,,, , ,NO,0.00201009,CARR,YES,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,SYKESVILLE, , ,NO,0.00019798,CARR,YES,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,,RV,PATAPSCO,NO,103.4978827,CARR,YES,1131,0.149467909,-0.293682951,0,0,0.068287255,-0.005014099,0,0,0.080941887,0.15468773,-0.30393915,0,0,0.07067203,-0.005189205,0,0,0.083768595,77.95188788,0.019262301,0.135425429
IN,,, , ,NO,3.29291981,CARR,YES,1132,0.705440901,-1.110694184,0,0,-0.045028143,0,0,0,0.450281426,0.02322787,-0.03657154,0,0,-0.00148263,0,0,0,0.0148263,0,0,0
IN,MUN,TANEYTOWN, , ,NO,0.00031271,CARR,YES,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,7.97273578,CARR,YES,1134,0.468071916,-0.570365778,0,0,0.260384377,-0.009299442,0,0,-0.148791073,0.037312855,-0.04546732,0,0,0.02075682,-0.000741315,0,0,-0.01186104,0,0,0
IN,,, , ,NO,1.42602332,CARR,YES,1135,1.125541126,-0.45021645,0,0,0,-0.207792208,0,0,-0.467532468,0.016061825,-0.00642473,0,0,0,-0.00296526,0,0,-0.006671835,0,0,0
IN,MUN,NEW WINDSOR, , ,NO,0.00011871,CARR,YES,,,,,,,,,,,,,,,,,,,,0,0,0
IN,,, , ,NO,6.867959,CARR,YES,1137,0.863340408,-0.352530667,0,0,-0.446059211,-0.064750531,0,0,0,0.0593052,-0.02421629,0,0,-0.03064102,-0.00444789,0,0,0,0,0,0
IN,,, , ,NO,1.24391811,CARR,YES,1138,0,-0.258192651,0,0,0,0,0,0,0.258192651,0,-0.003212365,0,0,0,0,0,0,0.003212365,0,0,0
IN,,,RV,FEESERSBURG,NO,30.98506509,CARR,YES,1139,1.015305349,-1.007329659,0,0,0.078161763,-0.083744746,0,0,-0.002392707,0.314564665,-0.312093615,0,0,0.02421629,-0.025946025,0,0,-0.000741315,0,0,0
IN,,,RV,MAPLE GROVE,NO,110.3928457,CARR,YES,1140,0.338935242,-1.420438646,0.613844408,0,0.018804862,-0.006492155,0,0,0.455346289,0.37411697,-1.567881225,0.67756191,0,0.02075682,-0.007166045,0,0,0.50261157,247.3473366,0.061120764,0.312996206
IN,,, , ,NO,0.00180637,CARR,YES,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,0.00046525,CARR,YES,1142,50,-50,0,0,0,0,0,0,0,0.000247105,-0.000247105,0,0,0,0,0,0,0,0,0,0
IN,MUN,SYKESVILLE, , ,NO,0.00066535,CARR,YES,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,,RV,DETOUR,NO,23.80616229,CARR,YES,1144,0.614407439,-0.942368167,0,0,0.176434569,-0.047741119,0,0,0.199267278,0.14628616,-0.22437134,0,0,0.04200785,-0.01136683,0,0,0.04744416,0,0,0
IN,MUN,WESTMINSTER, , ,NO,0.00042426,CARR,YES,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,0.0001251,CARR,YES,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,6.58546529,CARR,YES,1147,0.266426508,-0.221396675,0,0,0.067544748,-0.067544748,0,0,-0.045029832,0.017544455,-0.014579195,0,0,0.00444789,-0.00444789,0,0,-0.00296526,0,0,0
IN,,, , ,NO,3.48810399,CARR,YES,1148,1.253718657,-2.280776314,0,0,0.063748406,0,0,0,0.963309251,0.043737585,-0.07956781,0,0,0.002223945,0,0,0,0.03360628,0,0,0
IN,,,RV,MILLERS,NO,64.16177968,CARR,YES,1149,0.596989632,-0.602766951,-0.094362877,0,0.080497312,-0.049299789,0,0,0.068942674,0.38301275,-0.386719325,-0.060540725,0,0.051644945,-0.03162944,0,0,0.044231795,1.02E-12,0,0.38301275
IN,MUN,HAMPSTEAD, , ,NO,0.00009111,CARR,YES,,,,,,,,,,,,,,,,,,,,0,0,0
IN,MUN,MANCHESTER, , ,NO,1482.571016,CARR,YES,1151,0.470240232,-0.392164119,-0.534648026,0,0.286718026,0.019319004,0,0,0.150534881,6.971079155,-5.813639335,-7.925892875,0,4.250453105,0.286394695,0,0,2.231605255,-5825.404545,-1.43948659,8.410565745
IN,,,RV,TUNIS MILLS,NO,87.28191911,TALB,YES,1152,-0.49794481,0.105307259,0,0,0.056616806,-0.000283084,0,0,0.336303828,-0.434657695,0.09192306,0,0,0.049421,-0.000247105,0,0,0.29356074,0,0,-0.434657695
IN,MUNCOM,TRAPPE, , ,YES,11.28782139,TALB,NO,1153,0.448724964,-1.079128817,0,0,-0.024077925,0,0,0,0.654481777,0.050656525,-0.121822765,0,0,-0.002718155,0,0,0,0.073884395,0,0,0
IN,,,RV,UNIONVILLE,NO,96.93795544,TALB,YES,1154,0.012489772,-0.077742461,0,0,0.171798094,-0.003313613,0,0,-0.103231792,0.012108145,-0.075367025,0,0,0.16654877,-0.003212365,0,0,-0.100077525,-82.44911218,-0.020373588,0.032481733
IN,MUNCOM,ST. MICHAELS, , ,YES,83.24186998,TALB,NO,1155,0.622708992,-3.733285844,0.507249603,0,0.828398854,0,-0.002968108,0,1.777896502,0.51842629,-3.10808669,0.422302445,0,0.689670055,0,-0.00247105,0,1.48015895,7.495373835,0.001852144,0.516574146
IN,MUN,OXFORD, , ,NO,7.69570752,TALB,YES,1156,0.353220731,-0.552308779,0,0,0.215143536,-0.057799756,0,0,0.041744268,0.02718155,-0.04250206,0,0,0.016556035,-0.00444789,0,0,0.003212365,0,0,0
IN,,,RV,TILGHMAN,NO,572.6590353,TALB,YES,1157,0.201452234,-0.251847652,0.028994624,-0.00012944,0.033999649,-0.003581181,-0.000302027,-0.000560908,-0.008025298,1.153733245,-1.442351885,0.16605456,-0.000741315,0.19471874,-0.020509715,-0.001729735,-0.003212365,-0.04596153,-38.97594394,-0.009631151,1.163364396
IN,,, , ,YES,573.5525712,TALB,NO,1158,0.894269507,-0.965392343,0.089000472,-8.62E-05,0.00094773,-0.012622042,-0.003403213,0,-0.002713954,5.129652695,-5.53762305,0.51051893,-0.00049421,0.00543631,-0.072401765,-0.019521295,0,-0.015567615,4.497224303,0.001111287,5.128541408
IN,,, , ,YES,20.61743148,TALB,NO,1159,0.079099702,-0.061122497,0,0,0,0,0,0,-0.017977205,0.01630893,-0.012602355,0,0,0,0,0,0,-0.003706575,9.82E-11,2.40E-14,0.01630893
IN,,,RV,FAIRBANK & BARNECK,NO,94.89756797,TALB,YES,1160,6.677828059,-6.894980498,-0.000260375,-0.002864121,0.042441064,-0.002864121,0,-0.015101728,0.19580172,6.337501935,-6.543587505,-0.000247105,-0.002718155,0.040278115,-0.002718155,0,-0.01433209,0.18582296,1.02E-12,0,6.337501935
IN,,,RV,BOZMAN,NO,316.9430598,TALB,YES,1161,-0.620376217,-0.095184639,0.541874225,0,0.072187532,-7.80E-05,0,0,0.101577056,-1.96646159,-0.301715205,1.717626855,0,0.22881923,-0.000247105,0,0,0.321977815,-2617.384543,-0.646768808,-1.319692782
IN,,,RV,LONGWOODS,NO,1.12695595,TALB,YES,1162,0,3.830998249,-3.830998249,0,0,0,0,0,0,0,0.043243375,-0.043243375,0,0,0,0,0,0,0,0,0
IN,,,RV,FAIRBANK & BARNECK,NO,73.25621365,TALB,YES,1163,0.567641404,-0.724476374,-0.111302236,0,0.182468211,-0.059698472,0,-0.116024149,0.261391615,0.415877715,-0.53078154,-0.08154465,0,0.133683805,-0.043737585,0,-0.08500412,0.191506375,0,0,0
IN,MUN,TRAPPE, , ,NO,2.7396295,TALB,YES,1164,0.16273393,-0.126570834,0,0,0,0,0,0,-0.036163096,0.00444789,-0.00345947,0,0,0,0,0,0,-0.00098842,0,0,0
IN,,,RV,NEAVITT,NO,168.780561,TALB,YES,1165,0.239939803,-0.353541564,0,0,0.100865481,-0.017128101,0,0,0.029864381,0.405005095,-0.596758575,0,0,0.170255345,-0.028911285,0,0,0.05040942,0,0,0.405005095
IN,MUN,OXFORD, , ,NO,4.04066668,TALB,YES,1166,0.067307104,-0.513981521,0,0,0.666952212,0,0,0,-0.220277795,0.002718155,-0.02075682,0,0,0.026934445,0,0,0,-0.00889578,0,0,0
IN,MUN,OXFORD,RV,OXFORD,NO,2.87291909,TALB,YES,1167,0.559187887,-0.645216793,0,0,0,0,0,0,0.086028906,0.016061825,-0.018532875,0,0,0,0,0,0,0.00247105,0,0,0
IN,MUN,OXFORD, , ,NO,3.97494279,TALB,YES,1168,0.118107789,-0.118107789,0,0,0,0,0,0,0,0.004694995,-0.004694995,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,0.37519051,TALB,YES,1169,1.591511936,-1.591511936,0,0,0,0,0,0,0,0.00593052,-0.00593052,0,0,0,0,0,0,0,0,0,0
IN,MUNCOM,ST. MICHAELS, , ,YES,4.56544377,TALB,NO,1170,0.097434232,-0.259824618,0,0,0.162390386,0,0,0,0,0.00444789,-0.01186104,0,0,0.00741315,0,0,0,0,0,0,0.00444789
IN,MUN,OXFORD, , ,NO,10.60430775,TALB,YES,1171,0.274962134,-0.170103693,0,-0.011650938,0.06757544,-0.128160317,0,0,-0.032622626,0.02915839,-0.018038665,0,-0.001235525,0.007166045,-0.013590775,0,0,-0.00345947,0,0,0
IN,MUN,ST. MICHAELS, , ,NO,2.4213134,TALB,YES,1172,0.142886303,-0.051030823,0,0,-0.010206165,0,0,0,-0.081649316,0.00345947,-0.001235525,0,0,-0.000247105,0,0,0,-0.00197684,0,0,0
